"","artist_name","Valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","album_name","album_release_year"
"539","Taylor Swift","0.3150","0.664","0.401","-10.934","0.0344","0.806000","0.1080","109.846","Snow On The Beach (feat. More Lana Del Rey)","Midnights (The Til Dawn Edition)","2023"
"540","Taylor Swift","0.0734","0.615","0.616"," -6.523","0.0622","0.062300","0.5790"," 89.977","Karma (feat. Ice Spice)","Midnights (The Til Dawn Edition)","2023"
"541","Taylor Swift","0.0984","0.735","0.444","-10.519","0.0684","0.204000","0.1700"," 97.038","Lavender Haze","Midnights (3am Edition)","2022"
"542","Taylor Swift","0.0382","0.658","0.378"," -8.300","0.0379","0.059300","0.0976","108.034","Maroon","Midnights (3am Edition)","2022"
"543","Taylor Swift","0.5190","0.638","0.634"," -6.582","0.0457","0.133000","0.1520"," 96.953","Anti-Hero","Midnights (3am Edition)","2022"
"544","Taylor Swift","0.1540","0.659","0.323","-13.425","0.0436","0.735000","0.1160","110.007","Snow On The Beach (feat. Lana Del Rey)","Midnights (3am Edition)","2022"
"545","Taylor Swift","0.3760","0.694","0.380","-10.307","0.0614","0.416000","0.1260","120.044","You're On Your Own, Kid","Midnights (3am Edition)","2022"
"546","Taylor Swift","0.2300","0.636","0.377","-11.721","0.0708","0.710000","0.1150","139.966","Midnight Rain","Midnights (3am Edition)","2022"
"547","Taylor Swift","0.1120","0.751","0.502"," -8.777","0.1620","0.226000","0.2970","108.989","Question...?","Midnights (3am Edition)","2022"
"548","Taylor Swift","0.1600","0.870","0.279","-11.134","0.3640","0.160000","0.1210"," 79.996","Vigilante Shit","Midnights (3am Edition)","2022"
"549","Taylor Swift","0.4120","0.700","0.550"," -9.130","0.0653","0.066100","0.0910","164.003","Bejeweled","Midnights (3am Edition)","2022"
"550","Taylor Swift","0.1410","0.487","0.313","-15.434","0.0487","0.791000","0.1240","110.039","Labyrinth","Midnights (3am Edition)","2022"
"551","Taylor Swift","0.1060","0.649","0.622"," -7.054","0.0582","0.074000","0.5940"," 90.024","Karma","Midnights (3am Edition)","2022"
"552","Taylor Swift","0.3960","0.334","0.161","-14.875","0.0506","0.967000","0.1150","176.747","Sweet Nothing","Midnights (3am Edition)","2022"
"553","Taylor Swift","0.1300","0.661","0.352","-14.077","0.1170","0.571000","0.0884","125.934","Mastermind","Midnights (3am Edition)","2022"
"554","Taylor Swift","0.5540","0.573","0.741"," -8.987","0.0353","0.219000","0.0842"," 96.016","The Great War","Midnights (3am Edition)","2022"
"555","Taylor Swift","0.0680","0.422","0.235","-12.379","0.0568","0.826000","0.1150","165.710","Bigger Than The Whole Sky","Midnights (3am Edition)","2022"
"556","Taylor Swift","0.3450","0.700","0.509","-10.547","0.0789","0.112000","0.1370","110.947","Paris","Midnights (3am Edition)","2022"
"557","Taylor Swift","0.7550","0.646","0.529","-10.179","0.0864","0.723000","0.0885"," 87.862","High Infidelity","Midnights (3am Edition)","2022"
"558","Taylor Swift","0.3470","0.675","0.466"," -9.738","0.2010","0.361000","0.1100","140.864","Glitch","Midnights (3am Edition)","2022"
"559","Taylor Swift","0.5500","0.483","0.840"," -6.508","0.1190","0.430000","0.1460","157.979","Would've, Could've, Should've","Midnights (3am Edition)","2022"
"560","Taylor Swift","0.1590","0.562","0.388","-12.088","0.0705","0.481000","0.1170","107.747","Dear Reader","Midnights (3am Edition)","2022"
"561","Taylor Swift","0.0976","0.733","0.436","-10.489","0.0800","0.258000","0.1570"," 96.985","Lavender Haze","Midnights","2022"
"562","Taylor Swift","0.0374","0.637","0.398"," -8.294","0.0564","0.057300","0.1010","108.075","Maroon","Midnights","2022"
"563","Taylor Swift","0.5330","0.637","0.643"," -6.571","0.0519","0.130000","0.1420"," 97.008","Anti-Hero","Midnights","2022"
"564","Taylor Swift","0.1930","0.663","0.319","-13.481","0.0375","0.690000","0.1170","109.957","Snow On The Beach (feat. Lana Del Rey)","Midnights","2022"
"565","Taylor Swift","0.3800","0.696","0.396","-10.289","0.0656","0.401000","0.1250","120.041","You're On Your Own, Kid","Midnights","2022"
"566","Taylor Swift","0.2300","0.643","0.363","-11.738","0.0767","0.690000","0.1150","139.865","Midnight Rain","Midnights","2022"
"567","Taylor Swift","0.1060","0.751","0.502"," -8.763","0.1670","0.200000","0.2960","108.943","Question...?","Midnights","2022"
"568","Taylor Swift","0.1630","0.798","0.277","-11.096","0.3900","0.173000","0.1210"," 79.846","Vigilante Shit","Midnights","2022"
"569","Taylor Swift","0.4330","0.696","0.559"," -9.190","0.0693","0.061800","0.0887","163.999","Bejeweled","Midnights","2022"
"570","Taylor Swift","0.1220","0.406","0.306","-15.480","0.0517","0.785000","0.1220","110.014","Labyrinth","Midnights","2022"
"571","Taylor Swift","0.0969","0.642","0.620"," -7.091","0.0666","0.073400","0.4830"," 90.020","Karma","Midnights","2022"
"572","Taylor Swift","0.3900","0.337","0.156","-14.919","0.0518","0.964000","0.1150","176.655","Sweet Nothing","Midnights","2022"
"573","Taylor Swift","0.1240","0.662","0.357","-14.064","0.1540","0.553000","0.0837","125.966","Mastermind","Midnights","2022"
"574","Taylor Swift","0.3280","0.594","0.713"," -5.314","0.0503","0.000328","0.1140","129.958","State Of Grace (Taylor's Version)","Red (Taylor's Version)","2021"
"575","Taylor Swift","0.4080","0.516","0.777"," -4.908","0.0375","0.001080","0.0761","125.047","Red (Taylor's Version)","Red (Taylor's Version)","2021"
"576","Taylor Swift","0.2990","0.645","0.593"," -6.506","0.0288","0.034400","0.1300","109.984","Treacherous (Taylor's Version)","Red (Taylor's Version)","2021"
"577","Taylor Swift","0.7670","0.584","0.557"," -6.371","0.0342","0.012900","0.0576","154.008","I Knew You Were Trouble (Taylor's Version)","Red (Taylor's Version)","2021"
"578","Taylor Swift","0.1320","0.440","0.528"," -7.809","0.0317","0.017100","0.2340","185.972","All Too Well (Taylor's Version)","Red (Taylor's Version)","2021"
"579","Taylor Swift","0.6420","0.642","0.695"," -5.620","0.0281","0.000443","0.0753","103.984","22 (Taylor's Version)","Red (Taylor's Version)","2021"
"580","Taylor Swift","0.2480","0.511","0.559"," -6.587","0.0264","0.016700","0.1130","145.880","I Almost Do (Taylor's Version)","Red (Taylor's Version)","2021"
"581","Taylor Swift","0.7160","0.567","0.686"," -6.139","0.1750","0.031700","0.0732","172.014","We Are Never Ever Getting Back Together (Taylor's Version)","Red (Taylor's Version)","2021"
"582","Taylor Swift","0.6630","0.693","0.681"," -7.039","0.0250","0.084800","0.0768","100.020","Stay Stay Stay (Taylor's Version)","Red (Taylor's Version)","2021"
"583","Taylor Swift","0.1550","0.502","0.534"," -5.954","0.0278","0.039900","0.0977"," 94.050","The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version)","Red (Taylor's Version)","2021"
"584","Taylor Swift","0.5110","0.622","0.809"," -5.623","0.0638","0.028800","0.1090","156.894","Holy Ground (Taylor's Version)","Red (Taylor's Version)","2021"
"585","Taylor Swift","0.2320","0.601","0.406","-11.827","0.0275","0.622000","0.1330","130.059","Sad Beautiful Tragic (Taylor's Version)","Red (Taylor's Version)","2021"
"586","Taylor Swift","0.5380","0.686","0.571"," -7.138","0.0500","0.066000","0.0608","117.889","The Lucky One (Taylor's Version)","Red (Taylor's Version)","2021"
"587","Taylor Swift","0.4740","0.498","0.610"," -5.098","0.0363","0.271000","0.2230"," 79.918","Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version)","Red (Taylor's Version)","2021"
"588","Taylor Swift","0.6050","0.628","0.685"," -5.864","0.0358","0.003240","0.1800","126.014","Starlight (Taylor's Version)","Red (Taylor's Version)","2021"
"589","Taylor Swift","0.2670","0.519","0.527"," -7.673","0.0274","0.075000","0.1320"," 78.915","Begin Again (Taylor's Version)","Red (Taylor's Version)","2021"
"590","Taylor Swift","0.2080","0.636","0.402"," -7.855","0.0310","0.049400","0.1070","125.952","The Moment I Knew (Taylor's Version)","Red (Taylor's Version)","2021"
"591","Taylor Swift","0.3990","0.460","0.632"," -6.031","0.0302","0.015800","0.0822"," 79.846","Come Back...Be Here (Taylor's Version)","Red (Taylor's Version)","2021"
"592","Taylor Swift","0.6120","0.691","0.736"," -6.974","0.0326","0.009550","0.1010","125.089","Girl At Home (Taylor's Version)","Red (Taylor's Version)","2021"
"593","Taylor Swift","0.1010","0.445","0.131","-13.778","0.0564","0.663000","0.1080","208.918","State Of Grace (Acoustic Version) (Taylor's Version)","Red (Taylor's Version)","2021"
"594","Taylor Swift","0.3800","0.623","0.279","-10.802","0.0310","0.661000","0.1930","116.040","Ronan (Taylor's Version)","Red (Taylor's Version)","2021"
"595","Taylor Swift","0.2550","0.473","0.579"," -5.824","0.0384","0.214000","0.0877"," 73.942","Better Man (Taylor's Version) (From The Vault)","Red (Taylor's Version)","2021"
"596","Taylor Swift","0.4460","0.606","0.377"," -9.455","0.0275","0.817000","0.1540","101.960","Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault)","Red (Taylor's Version)","2021"
"597","Taylor Swift","0.7460","0.584","0.743"," -7.075","0.0931","0.053800","0.1210","167.844","Babe (Taylor's Version) (From The Vault)","Red (Taylor's Version)","2021"
"598","Taylor Swift","0.4940","0.622","0.791"," -6.106","0.0535","0.001880","0.0830","115.915","Message In A Bottle (Taylor's Version) (From The Vault)","Red (Taylor's Version)","2021"
"599","Taylor Swift","0.4730","0.391","0.715"," -4.516","0.0495","0.167000","0.1830","149.654","I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault)","Red (Taylor's Version)","2021"
"600","Taylor Swift","0.4100","0.611","0.552"," -5.828","0.0310","0.256000","0.1340","116.012","Forever Winter (Taylor's Version) (From The Vault)","Red (Taylor's Version)","2021"
"601","Taylor Swift","0.4430","0.610","0.488"," -6.918","0.0293","0.817000","0.3120","125.039","Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault)","Red (Taylor's Version)","2021"
"602","Taylor Swift","0.5810","0.678","0.733"," -5.025","0.0281","0.001150","0.1040","121.009","The Very First Night (Taylor's Version) (From The Vault)","Red (Taylor's Version)","2021"
"603","Taylor Swift","0.2050","0.631","0.518"," -8.771","0.0303","0.274000","0.0880"," 93.023","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)","Red (Taylor's Version)","2021"
"604","Taylor Swift","0.4300","0.569","0.741"," -4.963","0.0282","0.012200","0.3330","100.118","Fearless (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"605","Taylor Swift","0.2890","0.559","0.646"," -4.610","0.0272","0.116000","0.3200"," 95.466","Fifteen (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"606","Taylor Swift","0.4150","0.627","0.792"," -4.311","0.0310","0.130000","0.0845","119.054","Love Story (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"607","Taylor Swift","0.7970","0.788","0.571"," -6.135","0.0296","0.106000","0.0934","115.990","Hey Stephen (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"608","Taylor Swift","0.3660","0.423","0.517"," -7.377","0.0486","0.369000","0.1770","185.262","White Horse (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"609","Taylor Swift","0.4740","0.632","0.773"," -4.856","0.0346","0.062300","0.0885","130.033","You Belong With Me (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"610","Taylor Swift","0.3210","0.506","0.626"," -6.066","0.0287","0.156000","0.2280","148.035","Breathe (feat. Colbie Caillat) (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"611","Taylor Swift","0.5410","0.578","0.909"," -3.669","0.0628","0.022200","0.3330","100.023","Tell Me Why (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"612","Taylor Swift","0.2410","0.506","0.444"," -4.990","0.0285","0.053800","0.1230","133.873","You’re Not Sorry (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"613","Taylor Swift","0.4720","0.402","0.732"," -4.665","0.0484","0.003300","0.1080","161.032","The Way I Loved You (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"614","Taylor Swift","0.6730","0.598","0.821"," -4.433","0.0447","0.023100","0.1430","128.030","Forever & Always (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"615","Taylor Swift","0.4690","0.642","0.576"," -8.524","0.0282","0.488000","0.1590","125.000","The Best Day (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"616","Taylor Swift","0.3440","0.499","0.815"," -4.063","0.0341","0.000191","0.1810"," 95.999","Change (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"617","Taylor Swift","0.6240","0.572","0.690"," -6.201","0.0358","0.047400","0.0897","160.111","Jump Then Fall (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"618","Taylor Swift","0.2240","0.393","0.531"," -6.112","0.0329","0.018100","0.1690","200.391","Untouchable (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"619","Taylor Swift","0.2710","0.546","0.273"," -9.208","0.0308","0.819000","0.1370","118.753","Forever & Always (Piano Version) (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"620","Taylor Swift","0.1670","0.476","0.564"," -5.677","0.0269","0.040600","0.1020","143.929","Come In With The Rain (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"621","Taylor Swift","0.1710","0.454","0.555"," -6.690","0.0283","0.157000","0.3430","171.862","Superstar (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"622","Taylor Swift","0.6290","0.432","0.873"," -4.367","0.0577","0.027900","0.1670","163.936","The Other Side Of The Door (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"623","Taylor Swift","0.3280","0.482","0.779"," -5.025","0.0409","0.013500","0.2960","158.162","Today Was A Fairytale (Taylor’s Version)","Fearless (Taylor's Version)","2021"
"624","Taylor Swift","0.4400","0.599","0.494"," -7.610","0.0372","0.816000","0.1010","142.893","You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)","Fearless (Taylor's Version)","2021"
"625","Taylor Swift","0.7140","0.660","0.817"," -6.269","0.0521","0.162000","0.0667","135.942","Mr. Perfectly Fine (Taylor’s Version) (From The Vault)","Fearless (Taylor's Version)","2021"
"626","Taylor Swift","0.1300","0.609","0.373"," -8.819","0.0263","0.849000","0.0779","106.007","We Were Happy (Taylor’s Version) (From The Vault)","Fearless (Taylor's Version)","2021"
"627","Taylor Swift","0.5080","0.588","0.608"," -7.062","0.0365","0.225000","0.0920"," 90.201","That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)","Fearless (Taylor's Version)","2021"
"628","Taylor Swift","0.4050","0.563","0.473","-11.548","0.0503","0.514000","0.1090","101.934","Don’t You (Taylor’s Version) (From The Vault)","Fearless (Taylor's Version)","2021"
"629","Taylor Swift","0.5270","0.624","0.624"," -7.860","0.0539","0.334000","0.0995"," 80.132","Bye Bye Baby (Taylor’s Version) (From The Vault)","Fearless (Taylor's Version)","2021"
"630","Taylor Swift","0.5290","0.392","0.574"," -9.195","0.1700","0.833000","0.1450"," 81.112","willow","evermore (deluxe version)","2021"
"631","Taylor Swift","0.3200","0.462","0.240","-12.077","0.0377","0.920000","0.1130","171.319","champagne problems","evermore (deluxe version)","2021"
"632","Taylor Swift","0.3530","0.512","0.462","-10.491","0.0408","0.830000","0.1210","112.050","gold rush","evermore (deluxe version)","2021"
"633","Taylor Swift","0.3480","0.575","0.434"," -8.193","0.0312","0.735000","0.1050","145.916","‘tis the damn season","evermore (deluxe version)","2021"
"634","Taylor Swift","0.2210","0.316","0.361","-10.381","0.0488","0.878000","0.0797"," 74.952","tolerate it","evermore (deluxe version)","2021"
"635","Taylor Swift","0.5350","0.546","0.613"," -7.589","0.0264","0.418000","0.1030"," 79.015","no body, no crime (feat. HAIM)","evermore (deluxe version)","2021"
"636","Taylor Swift","0.2110","0.559","0.334","-10.733","0.0376","0.870000","0.1140","122.079","happiness","evermore (deluxe version)","2021"
"637","Taylor Swift","0.3540","0.605","0.488"," -8.322","0.0264","0.696000","0.1290","119.966","dorothea","evermore (deluxe version)","2021"
"638","Taylor Swift","0.2920","0.537","0.537","-11.266","0.0617","0.819000","0.1420","107.895","coney island (feat. The National)","evermore (deluxe version)","2021"
"639","Taylor Swift","0.5350","0.515","0.545"," -9.277","0.0353","0.855000","0.0921"," 88.856","ivy","evermore (deluxe version)","2021"
"640","Taylor Swift","0.5110","0.604","0.517"," -9.014","0.0347","0.768000","0.1230","127.967","cowboy like me","evermore (deluxe version)","2021"
"641","Taylor Swift","0.5730","0.546","0.730"," -7.704","0.0417","0.660000","0.0972","157.895","long story short","evermore (deluxe version)","2021"
"642","Taylor Swift","0.2870","0.535","0.561","-11.609","0.0484","0.876000","0.1150"," 96.103","marjorie","evermore (deluxe version)","2021"
"643","Taylor Swift","0.9200","0.689","0.704","-10.813","0.2450","0.835000","0.1340","151.884","closure","evermore (deluxe version)","2021"
"644","Taylor Swift","0.3200","0.390","0.270","-10.673","0.0308","0.937000","0.1110","125.177","evermore (feat. Bon Iver)","evermore (deluxe version)","2021"
"645","Taylor Swift","0.6450","0.581","0.619"," -6.524","0.0282","0.769000","0.1170","137.915","right where you left me - bonus track","evermore (deluxe version)","2021"
"646","Taylor Swift","0.4160","0.592","0.410","-12.426","0.0397","0.801000","0.0900","151.923","it’s time to go - bonus track","evermore (deluxe version)","2021"
"647","Taylor Swift","0.5290","0.392","0.574"," -9.195","0.1700","0.833000","0.1450"," 81.112","willow","evermore","2020"
"648","Taylor Swift","0.3200","0.462","0.240","-12.077","0.0377","0.920000","0.1130","171.319","champagne problems","evermore","2020"
"649","Taylor Swift","0.3530","0.512","0.462","-10.491","0.0408","0.830000","0.1210","112.050","gold rush","evermore","2020"
"650","Taylor Swift","0.3480","0.575","0.434"," -8.193","0.0312","0.735000","0.1050","145.916","‘tis the damn season","evermore","2020"
"651","Taylor Swift","0.2210","0.316","0.361","-10.381","0.0488","0.878000","0.0797"," 74.952","tolerate it","evermore","2020"
"652","Taylor Swift","0.5350","0.546","0.613"," -7.589","0.0264","0.418000","0.1030"," 79.015","no body, no crime (feat. HAIM)","evermore","2020"
"653","Taylor Swift","0.2110","0.559","0.334","-10.733","0.0376","0.870000","0.1140","122.079","happiness","evermore","2020"
"654","Taylor Swift","0.3540","0.605","0.488"," -8.322","0.0264","0.696000","0.1290","119.966","dorothea","evermore","2020"
"655","Taylor Swift","0.2920","0.537","0.537","-11.266","0.0617","0.819000","0.1420","107.895","coney island (feat. The National)","evermore","2020"
"656","Taylor Swift","0.5350","0.515","0.545"," -9.277","0.0353","0.855000","0.0921"," 88.856","ivy","evermore","2020"
"657","Taylor Swift","0.5110","0.604","0.517"," -9.014","0.0347","0.768000","0.1230","127.967","cowboy like me","evermore","2020"
"658","Taylor Swift","0.5730","0.546","0.730"," -7.704","0.0417","0.660000","0.0972","157.895","long story short","evermore","2020"
"659","Taylor Swift","0.2870","0.535","0.561","-11.609","0.0484","0.876000","0.1150"," 96.103","marjorie","evermore","2020"
"660","Taylor Swift","0.9200","0.689","0.704","-10.813","0.2450","0.835000","0.1340","151.884","closure","evermore","2020"
"661","Taylor Swift","0.3200","0.390","0.270","-10.673","0.0308","0.937000","0.1110","125.177","evermore (feat. Bon Iver)","evermore","2020"
"662","Taylor Swift","0.1630","0.780","0.361"," -6.942","0.0480","0.750000","0.1080","139.902","the 1","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"663","Taylor Swift","0.5340","0.612","0.580"," -8.572","0.0419","0.525000","0.2600","130.045","cardigan","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"664","Taylor Swift","0.7010","0.688","0.653"," -8.558","0.0403","0.481000","0.1060","147.991","the last great american dynasty","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"665","Taylor Swift","0.1600","0.310","0.374"," -8.464","0.0275","0.761000","0.1100"," 75.938","exile (feat. Bon Iver)","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"666","Taylor Swift","0.1120","0.456","0.265","-10.663","0.0328","0.814000","0.0679","129.947","my tears ricochet","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"667","Taylor Swift","0.3470","0.549","0.417","-10.064","0.0350","0.686000","0.0604","110.137","mirrorball","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"668","Taylor Swift","0.3740","0.602","0.494","-10.813","0.0277","0.888000","0.0902"," 94.955","seven","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"669","Taylor Swift","0.4200","0.387","0.634"," -9.222","0.0363","0.553000","0.0931"," 89.567","august","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"670","Taylor Swift","0.4080","0.511","0.478"," -9.837","0.0322","0.312000","0.1470","135.882","this is me trying","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"671","Taylor Swift","0.4400","0.529","0.304","-10.567","0.0356","0.862000","0.1080","119.580","illicit affairs","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"672","Taylor Swift","0.4540","0.651","0.459","-11.128","0.0507","0.859000","0.1050"," 83.455","invisible string","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"673","Taylor Swift","0.4510","0.593","0.700"," -9.016","0.0492","0.670000","0.1160","141.898","mad woman","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"674","Taylor Swift","0.1030","0.317","0.254","-13.679","0.0286","0.727000","0.0867"," 93.933","epiphany","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"675","Taylor Swift","0.4760","0.595","0.376"," -8.767","0.0256","0.589000","0.0989"," 95.946","betty","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"676","Taylor Swift","0.3280","0.644","0.284","-12.879","0.0821","0.916000","0.0909","150.072","peace","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"677","Taylor Swift","0.4040","0.676","0.178","-15.010","0.0394","0.964000","0.1350","118.840","hoax","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"678","Taylor Swift","0.2680","0.313","0.258","-11.532","0.0383","0.842000","0.0948","179.947","the lakes - bonus track","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"679","Taylor Swift","0.1560","0.708","0.250","-10.731","0.0361","0.898000","0.1020","139.803","the 1 - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"680","Taylor Swift","0.2470","0.395","0.234"," -9.704","0.0382","0.880000","0.1070"," 86.478","cardigan - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"681","Taylor Swift","0.6140","0.640","0.618","-11.715","0.0379","0.743000","0.0574","147.948","the last great american dynasty - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"682","Taylor Swift","0.1080","0.359","0.305","-10.295","0.0306","0.848000","0.1110","151.956","exile (feat. Bon Iver) - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"683","Taylor Swift","0.1680","0.531","0.172","-12.340","0.0351","0.946000","0.0615","129.007","my tears ricochet - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"684","Taylor Swift","0.1090","0.509","0.386"," -8.434","0.0272","0.780000","0.1180","109.993","mirrorball - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"685","Taylor Swift","0.3630","0.694","0.449","-11.490","0.0301","0.914000","0.1000"," 94.963","seven - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"686","Taylor Swift","0.5450","0.554","0.663"," -8.961","0.0324","0.500000","0.7910"," 89.977","august - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"687","Taylor Swift","0.1570","0.435","0.332","-11.611","0.0310","0.928000","0.0867"," 68.097","this is me trying - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"688","Taylor Swift","0.4350","0.489","0.235","-10.274","0.0356","0.883000","0.1130","117.699","illicit affairs - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"689","Taylor Swift","0.3510","0.590","0.282","-10.542","0.0281","0.942000","0.1100"," 83.438","invisible string - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"690","Taylor Swift","0.3460","0.663","0.465","-10.463","0.0408","0.887000","0.1090","141.834","mad woman - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"691","Taylor Swift","0.1130","0.524","0.200","-13.004","0.0274","0.916000","0.0680"," 93.870","epiphany - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"692","Taylor Swift","0.5180","0.538","0.316"," -9.500","0.0299","0.841000","0.1190"," 95.680","betty - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"693","Taylor Swift","0.5130","0.619","0.344","-11.472","0.0647","0.930000","0.0734","149.897","peace - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"694","Taylor Swift","0.4830","0.682","0.155","-13.083","0.0394","0.962000","0.1800","118.832","hoax - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"695","Taylor Swift","0.1120","0.606","0.221","-11.767","0.0468","0.794000","0.0888"," 89.844","the lakes - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","2020"
"696","Taylor Swift","0.1630","0.780","0.361"," -6.942","0.0480","0.750000","0.1080","139.902","the 1","folklore (deluxe version)","2020"
"697","Taylor Swift","0.5340","0.612","0.580"," -8.572","0.0419","0.525000","0.2600","130.045","cardigan","folklore (deluxe version)","2020"
"698","Taylor Swift","0.7010","0.688","0.653"," -8.558","0.0403","0.481000","0.1060","147.991","the last great american dynasty","folklore (deluxe version)","2020"
"699","Taylor Swift","0.1600","0.310","0.374"," -8.464","0.0275","0.761000","0.1100"," 75.938","exile (feat. Bon Iver)","folklore (deluxe version)","2020"
"700","Taylor Swift","0.1120","0.456","0.265","-10.663","0.0328","0.814000","0.0679","129.947","my tears ricochet","folklore (deluxe version)","2020"
"701","Taylor Swift","0.3470","0.549","0.417","-10.064","0.0350","0.686000","0.0604","110.137","mirrorball","folklore (deluxe version)","2020"
"702","Taylor Swift","0.3740","0.602","0.494","-10.813","0.0277","0.888000","0.0902"," 94.955","seven","folklore (deluxe version)","2020"
"703","Taylor Swift","0.4200","0.387","0.634"," -9.222","0.0363","0.553000","0.0931"," 89.567","august","folklore (deluxe version)","2020"
"704","Taylor Swift","0.4080","0.511","0.478"," -9.837","0.0322","0.312000","0.1470","135.882","this is me trying","folklore (deluxe version)","2020"
"705","Taylor Swift","0.4400","0.529","0.304","-10.567","0.0356","0.862000","0.1080","119.580","illicit affairs","folklore (deluxe version)","2020"
"706","Taylor Swift","0.4540","0.651","0.459","-11.128","0.0507","0.859000","0.1050"," 83.455","invisible string","folklore (deluxe version)","2020"
"707","Taylor Swift","0.4510","0.593","0.700"," -9.016","0.0492","0.670000","0.1160","141.898","mad woman","folklore (deluxe version)","2020"
"708","Taylor Swift","0.1030","0.317","0.254","-13.679","0.0286","0.727000","0.0867"," 93.933","epiphany","folklore (deluxe version)","2020"
"709","Taylor Swift","0.4760","0.595","0.376"," -8.767","0.0256","0.589000","0.0989"," 95.946","betty","folklore (deluxe version)","2020"
"710","Taylor Swift","0.3280","0.644","0.284","-12.879","0.0821","0.916000","0.0909","150.072","peace","folklore (deluxe version)","2020"
