"","Chart Position","Artist and Title","Position Duration","Peak","(x?)","Points","Country","Country Rank"
"766",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"DK",61
"767",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"FI",158
"768",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"MY",47
"769",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"NO",43
"770",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"PH",178
"771",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"PL",142
"772",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"SA",88
"773",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"SE",76
"774",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"SG",24
"775",145,"Travis Scott - FEN",73,2,"2",1301,"US",125
"776",145,"Travis Scott - FEN",73,2,"2",1301,"DE",127
"777",145,"Travis Scott - FEN",73,2,"2",1301,"CA",103
"778",145,"Travis Scott - FEN",73,2,"2",1301,"IT",161
"779",145,"Travis Scott - FEN",73,2,"2",1301,"CH",125
"780",145,"Travis Scott - FEN",73,2,"2",1301,"IN",119
"781",145,"Travis Scott - FEN",73,2,"2",1301,"ZA",93
"782",145,"Travis Scott - FEN",73,2,"2",1301,"AE",46
"783",145,"Travis Scott - FEN",73,2,"2",1301,"AT",72
"784",145,"Travis Scott - FEN",73,2,"2",1301,"EE",70
"785",145,"Travis Scott - FEN",73,2,"2",1301,"EG",44
"786",145,"Travis Scott - FEN",73,2,"2",1301,"FI",154
"787",145,"Travis Scott - FEN",73,2,"2",1301,"KE",76
"788",145,"Travis Scott - FEN",73,2,"2",1301,"LT",88
"789",145,"Travis Scott - FEN",73,2,"2",1301,"LU",66
"790",145,"Travis Scott - FEN",73,2,"2",1301,"PL",66
"791",145,"Travis Scott - FEN",73,2,"2",1301,"PT",94
"792",145,"Travis Scott - FEN",73,2,"2",1301,"RO",18
"793",145,"Travis Scott - FEN",73,2,"2",1301,"SA",73
"794",145,"Travis Scott - FEN",73,2,"2",1301,"SK",49
"795",168,"Glass Animals - Heat Waves",1029,2,"13",1177,"UK",183
"796",168,"Glass Animals - Heat Waves",1029,2,"13",1177,"AU",35
"797",168,"Glass Animals - Heat Waves",1029,2,"13",1177,"CA",158
"798",168,"Glass Animals - Heat Waves",1029,2,"13",1177,"BE",145
"799",168,"Glass Animals - Heat Waves",1029,2,"13",1177,"CH",61
"800",168,"Glass Animals - Heat Waves",1029,2,"13",1177,"IE",168
"801",168,"Glass Animals - Heat Waves",1029,2,"13",1177,"IN",136
"802",168,"Glass Animals - Heat Waves",1029,2,"13",1177,"NL",125
"803",168,"Glass Animals - Heat Waves",1029,2,"13",1177,"NZ",74
"804",168,"Glass Animals - Heat Waves",1029,2,"13",1177,"ZA",135
"805",168,"Glass Animals - Heat Waves",1029,2,"13",1177,"AT",140
"806",168,"Glass Animals - Heat Waves",1029,2,"13",1177,"LU",97
"807",168,"Glass Animals - Heat Waves",1029,2,"13",1177,"PL",155
"808",185,"Chris Brown - Under the Influence",432,2,"17",1110,"US",92
"809",185,"Chris Brown - Under the Influence",432,2,"17",1110,"UK",119
"810",185,"Chris Brown - Under the Influence",432,2,"17",1110,"AU",186
"811",185,"Chris Brown - Under the Influence",432,2,"17",1110,"TH",190
"812",185,"Chris Brown - Under the Influence",432,2,"17",1110,"BE",186
"813",185,"Chris Brown - Under the Influence",432,2,"17",1110,"BR",184
"814",185,"Chris Brown - Under the Influence",432,2,"17",1110,"CH",140
"815",185,"Chris Brown - Under the Influence",432,2,"17",1110,"ID",189
"816",185,"Chris Brown - Under the Influence",432,2,"17",1110,"NL",183
"817",185,"Chris Brown - Under the Influence",432,2,"17",1110,"NZ",95
"818",185,"Chris Brown - Under the Influence",432,2,"17",1110,"ZA",72
"819",185,"Chris Brown - Under the Influence",432,2,"17",1110,"AE",43
"820",185,"Chris Brown - Under the Influence",432,2,"17",1110,"KE",61
"821",185,"Chris Brown - Under the Influence",432,2,"17",1110,"MY",81
"822",185,"Chris Brown - Under the Influence",432,2,"17",1110,"NG",200
"823",185,"Chris Brown - Under the Influence",432,2,"17",1110,"PH",61
"824",185,"Chris Brown - Under the Influence",432,2,"17",1110,"SA",64
"825",198,"Elton John & Dua Lipa - Cold Heart",787,1,"41",1056,"AU",43
"826",198,"Elton John & Dua Lipa - Cold Heart",787,1,"41",1056,"BR",68
"827",198,"Elton John & Dua Lipa - Cold Heart",787,1,"41",1056,"CH",122
"828",198,"Elton John & Dua Lipa - Cold Heart",787,1,"41",1056,"IE",151
"829",198,"Elton John & Dua Lipa - Cold Heart",787,1,"41",1056,"NL",99
"830",198,"Elton John & Dua Lipa - Cold Heart",787,1,"41",1056,"NZ",49
"831",198,"Elton John & Dua Lipa - Cold Heart",787,1,"41",1056,"ZA",177
"832",198,"Elton John & Dua Lipa - Cold Heart",787,1,"41",1056,"AR",93
"833",198,"Elton John & Dua Lipa - Cold Heart",787,1,"41",1056,"DK",124
"834",198,"Elton John & Dua Lipa - Cold Heart",787,1,"41",1056,"LU",92
"835",198,"Elton John & Dua Lipa - Cold Heart",787,1,"41",1056,"NO",172
"836",198,"Elton John & Dua Lipa - Cold Heart",787,1,"41",1056,"PL",157
