"","artist_name","Valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","album_name","album_release_year"
"204","Drake","0.4910","0.754","0.5750"," -8.393","0.0682","0.045000","0.2760"," 86.009","Mob Ties","Scorpion","2018"
"205","Drake","0.4460","0.761","0.5980"," -7.249","0.1820","0.126000","0.0839","173.897","Can’t Take A Joke","Scorpion","2018"
"206","Drake","0.5190","0.486","0.8490"," -5.432","0.2460","0.048100","0.1430","152.086","Sandra’s Rose","Scorpion","2018"
"207","Drake","0.3340","0.758","0.4910"," -9.877","0.1380","0.003540","0.2920","140.121","Talk Up (feat. Jay-Z)","Scorpion","2018"
"208","Drake","0.5490","0.708","0.5470"," -7.607","0.3140","0.727000","0.1590"," 83.800","Is There More","Scorpion","2018"
"209","Drake","0.2690","0.687","0.2180","-13.539","0.0388","0.850000","0.1060"," 91.991","Peak","Scorpion","2018"
"210","Drake","0.1340","0.776","0.4820","-11.269","0.0357","0.477000","0.1100","136.008","Summer Games","Scorpion","2018"
"211","Drake","0.0371","0.764","0.2710"," -5.697","0.0414","0.037000","0.1750","116.019","Jaded","Scorpion","2018"
"212","Drake","0.7580","0.585","0.9090"," -6.474","0.0707","0.089100","0.1190"," 93.372","Nice For What","Scorpion","2018"
"213","Drake","0.2990","0.807","0.3190"," -8.152","0.0581","0.133000","0.1010"," 94.992","Finesse","Scorpion","2018"
"214","Drake","0.6220","0.657","0.5710","-12.519","0.1390","0.110000","0.0735","167.958","Ratchet Happy Birthday","Scorpion","2018"
"215","Drake","0.3800","0.850","0.4730"," -5.747","0.2090","0.117000","0.1080"," 85.454","That’s How You Feel","Scorpion","2018"
"216","Drake","0.1230","0.889","0.3720","-10.254","0.3570","0.013000","0.1840","133.997","Blue Tint","Scorpion","2018"
"217","Drake","0.3500","0.835","0.6260"," -5.833","0.1250","0.058900","0.3960"," 91.030","In My Feelings","Scorpion","2018"
"218","Drake","0.1380","0.822","0.3180","-12.391","0.0575","0.493000","0.1100","102.998","Don’t Matter To Me (with Michael Jackson)","Scorpion","2018"
"219","Drake","0.3360","0.687","0.4290","-13.075","0.1920","0.040700","0.1420","141.966","After Dark (feat. Static Major & Ty Dolla $ign)","Scorpion","2018"
"220","Drake","0.1040","0.500","0.4490","-10.977","0.4420","0.422000","0.1150","144.206","Final Fantasy","Scorpion","2018"
"221","Drake","0.3180","0.558","0.4140"," -7.355","0.3580","0.405000","0.3600","127.094","March 14","Scorpion","2018"
"222","Drake","0.2030","0.736","0.4910"," -6.892","0.4390","0.068100","0.5710","141.979","Free Smoke","More Life","2017"
"223","Drake","0.5780","0.913","0.6080"," -6.839","0.2340","0.067100","0.5330"," 97.063","No Long Talk","More Life","2017"
"224","Drake","0.3640","0.809","0.4630","-11.377","0.0396","0.256000","0.1090","111.980","Passionfruit","More Life","2017"
"225","Drake","0.2370","0.735","0.3730","-10.478","0.1040","0.762000","0.2880","123.081","Jorja Interlude","More Life","2017"
"226","Drake","0.8490","0.781","0.7210"," -9.133","0.0514","0.094500","0.1040","123.011","Get It Together","More Life","2017"
"227","Drake","0.3300","0.839","0.5210","-10.450","0.1660","0.245000","0.6070","105.992","Madiba Riddim","More Life","2017"
"228","Drake","0.3750","0.726","0.5350"," -7.804","0.0476","0.053300","0.0984"," 98.067","Blem","More Life","2017"
"229","Drake","0.1900","0.609","0.2290","-12.360","0.0333","0.558000","0.1130","111.887","4422","More Life","2017"
"230","Drake","0.1220","0.877","0.3910"," -8.196","0.0630","0.031700","0.0945","131.018","Gyalchester","More Life","2017"
"231","Drake","0.4150","0.745","0.8220"," -6.354","0.2520","0.010300","0.1550"," 86.733","Skepta Interlude","More Life","2017"
"232","Drake","0.3500","0.925","0.4430"," -8.216","0.2640","0.017200","0.2760","136.078","Portland","More Life","2017"
"233","Drake","0.5320","0.903","0.4390","-11.813","0.3970","0.040700","0.1380","139.112","Sacrifices","More Life","2017"
"234","Drake","0.2560","0.766","0.2340"," -7.544","0.1590","0.332000","0.3580"," 96.882","Nothings Into Somethings","More Life","2017"
"235","Drake","0.1440","0.766","0.2830","-10.330","0.0846","0.111000","0.1150"," 97.040","Teenage Fever","More Life","2017"
"236","Drake","0.0906","0.875","0.6000"," -6.818","0.0435","0.018900","0.1320","119.987","KMT","More Life","2017"
"237","Drake","0.3780","0.526","0.5830"," -9.172","0.3760","0.699000","0.3720"," 89.837","Lose You","More Life","2017"
"238","Drake","0.4540","0.856","0.5720"," -8.429","0.3730","0.013600","0.1210"," 82.445","Can't Have Everything","More Life","2017"
"239","Drake","0.4320","0.688","0.3840"," -8.824","0.3750","0.200000","0.7080","162.098","Glow","More Life","2017"
"240","Drake","0.2220","0.468","0.2660","-11.121","0.1300","0.348000","0.2090","153.294","Since Way Back","More Life","2017"
"241","Drake","0.6130","0.928","0.4810"," -9.350","0.2870","0.105000","0.1760","134.007","Fake Love","More Life","2017"
"242","Drake","0.5980","0.813","0.5510"," -7.605","0.3530","0.080000","0.3860","124.957","Ice Melts","More Life","2017"
"243","Drake","0.4540","0.618","0.6930"," -5.943","0.4500","0.246000","0.1120","170.982","Do Not Disturb","More Life","2017"
"244","Drake","0.1960","0.378","0.5660"," -7.685","0.0482","0.149000","0.3820"," 87.691","Keep The Family Close","Views","2016"
"245","Drake","0.0379","0.680","0.7120"," -7.184","0.0453","0.000803","0.2370","100.009","9","Views","2016"
"246","Drake","0.1250","0.429","0.4300","-11.373","0.1650","0.338000","0.1380","174.983","U With Me?","Views","2016"
"247","Drake","0.2050","0.582","0.6770"," -7.081","0.1720","0.031200","0.1220","193.818","Feel No Ways","Views","2016"
"248","Drake","0.2370","0.787","0.6350"," -8.271","0.1550","0.025300","0.3570","130.018","Hype","Views","2016"
"249","Drake","0.3500","0.623","0.7400"," -6.942","0.3070","0.063500","0.3660"," 82.877","Weston Road Flows","Views","2016"
"250","Drake","0.3410","0.694","0.3140"," -7.820","0.1160","0.611000","0.1170","119.905","Redemption","Views","2016"
"251","Drake","0.7840","0.878","0.4060"," -9.961","0.2480","0.134000","0.1120","128.014","With You","Views","2016"
"252","Drake","0.1710","0.536","0.4490","-10.499","0.1030","0.110000","0.2840"," 99.889","Faithful","Views","2016"
"253","Drake","0.2290","0.834","0.4330"," -9.607","0.1740","0.025800","0.6330","133.938","Still Here","Views","2016"
"254","Drake","0.3490","0.590","0.4680","-11.083","0.1850","0.078900","0.1010"," 92.287","Controlla","Views","2016"
"255","Drake","0.3700","0.792","0.6250"," -5.609","0.0536","0.007760","0.3290","103.967","One Dance","Views","2016"
"256","Drake","0.1200","0.676","0.4320"," -9.510","0.5020","0.001630","0.0799","145.869","Grammys","Views","2016"
"257","Drake","0.2920","0.746","0.4750","-11.243","0.1130","0.017500","0.1970"," 80.006","Childs Play","Views","2016"
"258","Drake","0.0594","0.713","0.4620","-10.027","0.1230","0.192000","0.1050","133.053","Pop Style","Views","2016"
"259","Drake","0.3970","0.794","0.6530"," -7.839","0.1040","0.048900","0.1000","117.996","Too Good","Views","2016"
"260","Drake","0.2420","0.699","0.2550"," -8.647","0.0303","0.405000","0.0985","132.031","Summers Over Interlude","Views","2016"
"261","Drake","0.2750","0.722","0.2520","-14.411","0.0761","0.067100","0.0852"," 79.923","Fire & Desire","Views","2016"
"262","Drake","0.1120","0.395","0.8520"," -5.896","0.3700","0.065700","0.2620"," 76.428","Views","Views","2016"
"263","Drake","0.5520","0.891","0.6280"," -7.863","0.0551","0.002580","0.0504","134.966","Hotline Bling","Views","2016"
"264","Drake","0.2760","0.881","0.5460"," -7.566","0.1200","0.002960","0.2260","140.032","Digital Dash","What A Time To Be Alive","2015"
"265","Drake","0.2700","0.776","0.6750"," -6.224","0.2660","0.001960","0.2270","131.984","Big Rings","What A Time To Be Alive","2015"
"266","Drake","0.3070","0.824","0.4900"," -8.391","0.4290","0.036900","0.0807","165.948","Live From The Gutter","What A Time To Be Alive","2015"
"267","Drake","0.1710","0.510","0.3580","-10.847","0.0467","0.125000","0.1110","136.036","Diamonds Dancing","What A Time To Be Alive","2015"
"268","Drake","0.2590","0.739","0.4160"," -9.319","0.2850","0.096600","0.1000","109.168","Scholarships","What A Time To Be Alive","2015"
"269","Drake","0.3500","0.845","0.4790"," -6.065","0.2980","0.010400","0.1570","170.919","Plastic Bag","What A Time To Be Alive","2015"
"270","Drake","0.2540","0.828","0.5500"," -9.158","0.2550","0.000379","0.1340","160.016","I'm The Plug","What A Time To Be Alive","2015"
"271","Drake","0.2090","0.787","0.3290"," -9.991","0.3910","0.020700","0.1180","137.850","Change Locations","What A Time To Be Alive","2015"
"272","Drake","0.6560","0.852","0.5530"," -7.286","0.1870","0.055900","0.3320","142.079","Jumpman","What A Time To Be Alive","2015"
"273","Drake","0.3120","0.758","0.5260","-10.810","0.2550","0.513000","0.0913","146.054","Jersey","What A Time To Be Alive","2015"
"274","Drake","0.3170","0.744","0.6190"," -9.143","0.3980","0.671000","0.1230"," 89.252","30 for 30 Freestyle","What A Time To Be Alive","2015"
"275","Drake","0.3100","0.714","0.5630"," -7.574","0.0723","0.026600","0.0776","100.091","Legend","If You're Reading This It's Too Late","2015"
"276","Drake","0.5530","0.747","0.5710"," -7.916","0.4780","0.380000","0.5340","172.104","Energy","If You're Reading This It's Too Late","2015"
"277","Drake","0.8880","0.825","0.7560"," -3.687","0.3830","0.265000","0.0762","172.938","10 Bands","If You're Reading This It's Too Late","2015"
"278","Drake","0.1790","0.720","0.4120"," -8.687","0.2230","0.196000","0.3420","114.408","Know Yourself","If You're Reading This It's Too Late","2015"
"279","Drake","0.6180","0.823","0.4670","-10.394","0.3010","0.543000","0.1350"," 95.026","No Tellin'","If You're Reading This It's Too Late","2015"
"280","Drake","0.1420","0.905","0.4920"," -8.598","0.0595","0.014900","0.3710","110.017","Madonna","If You're Reading This It's Too Late","2015"
"281","Drake","0.4980","0.868","0.6230"," -8.595","0.1010","0.024900","0.1250","105.446","6 God","If You're Reading This It's Too Late","2015"
"282","Drake","0.1660","0.521","0.3920"," -7.880","0.1700","0.747000","0.1980"," 91.939","Star67","If You're Reading This It's Too Late","2015"
"283","Drake","0.3890","0.605","0.5100"," -8.094","0.4230","0.165000","0.1040"," 65.255","Preach","If You're Reading This It's Too Late","2015"
"284","Drake","0.1950","0.312","0.4660"," -8.163","0.0509","0.729000","0.2150","135.440","Wednesday Night Interlude","If You're Reading This It's Too Late","2015"
"285","Drake","0.3040","0.926","0.4270"," -7.584","0.1050","0.070300","0.0818"," 96.025","Used To","If You're Reading This It's Too Late","2015"
"286","Drake","0.3260","0.568","0.5350"," -9.306","0.5130","0.217000","0.1140"," 83.589","6 Man","If You're Reading This It's Too Late","2015"
"287","Drake","0.0980","0.555","0.4810"," -7.419","0.0322","0.124000","0.1010","107.793","Now & Forever","If You're Reading This It's Too Late","2015"
"288","Drake","0.1190","0.651","0.5500"," -8.215","0.0496","0.040300","0.1650","107.567","Company","If You're Reading This It's Too Late","2015"
"289","Drake","0.2230","0.545","0.4760"," -7.444","0.2840","0.168000","0.1300","154.362","You & The 6","If You're Reading This It's Too Late","2015"
"290","Drake","0.3780","0.697","0.2350"," -8.651","0.0534","0.620000","0.1070"," 99.947","Jungle","If You're Reading This It's Too Late","2015"
"291","Drake","0.3830","0.554","0.8500"," -4.155","0.2510","0.107000","0.1550","128.429","6PM In New York","If You're Reading This It's Too Late","2015"
"292","Drake","0.3000","0.597","0.6790"," -5.401","0.3900","0.115000","0.2310"," 79.950","Tuscan Leather","Nothing Was The Same (Deluxe)","2013"
"293","Drake","0.2710","0.484","0.7800"," -5.264","0.1350","0.147000","0.0570","137.101","Furthest Thing","Nothing Was The Same (Deluxe)","2013"
"294","Drake","0.5670","0.794","0.5220"," -7.829","0.1590","0.032800","0.1560"," 86.318","Started From the Bottom","Nothing Was The Same (Deluxe)","2013"
"295","Drake","0.3690","0.832","0.4270"," -8.516","0.2570","0.047400","0.1010"," 99.935","Wu-Tang Forever","Nothing Was The Same (Deluxe)","2013"
"296","Drake","0.2940","0.654","0.3420","-11.305","0.1010","0.048700","0.3130","103.064","Own It","Nothing Was The Same (Deluxe)","2013"
"297","Drake","0.4140","0.779","0.7990"," -6.359","0.1500","0.158000","0.2090","109.944","Worst Behavior","Nothing Was The Same (Deluxe)","2013"
"298","Drake","0.4480","0.738","0.4910"," -9.726","0.4130","0.626000","0.1260"," 94.378","From Time","Nothing Was The Same (Deluxe)","2013"
"299","Drake","0.2870","0.776","0.4130"," -7.438","0.0952","0.004150","0.0724","100.003","Hold On, We're Going Home","Nothing Was The Same (Deluxe)","2013"
"300","Drake","0.4690","0.683","0.4880"," -9.473","0.1350","0.408000","0.1320"," 75.039","Connect","Nothing Was The Same (Deluxe)","2013"
"301","Drake","0.5020","0.831","0.6510"," -8.363","0.4370","0.012500","0.0809","120.064","The Language","Nothing Was The Same (Deluxe)","2013"
"302","Drake","0.1340","0.419","0.4940"," -8.782","0.3450","0.056700","0.1440"," 67.622","305 To My City","Nothing Was The Same (Deluxe)","2013"
"303","Drake","0.1480","0.637","0.5690"," -5.858","0.5500","0.173000","0.1800","140.269","Too Much","Nothing Was The Same (Deluxe)","2013"
"304","Drake","0.2640","0.521","0.7620"," -6.750","0.5340","0.139000","0.1140","164.289","Pound Cake / Paris Morton Music 2","Nothing Was The Same (Deluxe)","2013"
"305","Drake","0.4050","0.558","0.4680"," -5.812","0.1730","0.159000","0.5860"," 81.977","Come Thru","Nothing Was The Same (Deluxe)","2013"
"306","Drake","0.4220","0.670","0.5150"," -6.977","0.3970","0.070500","0.2500","122.006","All Me","Nothing Was The Same (Deluxe)","2013"
"307","Drake","0.2960","0.522","0.6790"," -5.401","0.4050","0.114000","0.2310"," 79.849","Tuscan Leather","Nothing Was The Same","2013"
"308","Drake","0.2710","0.484","0.7800"," -5.264","0.1350","0.147000","0.0572","137.105","Furthest Thing","Nothing Was The Same","2013"
"309","Drake","0.5790","0.793","0.5240"," -7.827","0.1560","0.031900","0.1560"," 86.325","Started From the Bottom","Nothing Was The Same","2013"
"310","Drake","0.3680","0.836","0.4270"," -8.516","0.2700","0.047400","0.1010"," 99.912","Wu-Tang Forever","Nothing Was The Same","2013"
"311","Drake","0.2920","0.653","0.3410","-11.305","0.1020","0.048100","0.3120","103.061","Own It","Nothing Was The Same","2013"
"312","Drake","0.4140","0.780","0.7990"," -6.359","0.1500","0.158000","0.2090","109.944","Worst Behavior","Nothing Was The Same","2013"
"313","Drake","0.4480","0.739","0.4910"," -9.726","0.4130","0.626000","0.1260"," 94.391","From Time","Nothing Was The Same","2013"
"314","Drake","0.2870","0.777","0.4140"," -7.440","0.0946","0.004210","0.0724","100.002","Hold On, We're Going Home","Nothing Was The Same","2013"
"315","Drake","0.4650","0.683","0.4900"," -9.469","0.1350","0.406000","0.1320"," 75.030","Connect","Nothing Was The Same","2013"
"316","Drake","0.5020","0.831","0.6510"," -8.363","0.4370","0.012500","0.0809","120.065","The Language","Nothing Was The Same","2013"
"317","Drake","0.1320","0.419","0.4950"," -8.781","0.3480","0.056000","0.1440"," 67.622","305 To My City","Nothing Was The Same","2013"
"318","Drake","0.1470","0.681","0.5690"," -5.859","0.5460","0.173000","0.1800","140.532","Too Much","Nothing Was The Same","2013"
"319","Drake","0.2640","0.520","0.7610"," -6.750","0.5360","0.139000","0.1140","164.083","Pound Cake / Paris Morton Music 2","Nothing Was The Same","2013"
"320","Drake","0.5840","0.489","0.5700","-10.291","0.3060","0.759000","0.1790","185.516","Over My Dead Body","Take Care (Deluxe)","2011"
"321","Drake","0.1770","0.566","0.4650","-11.714","0.2350","0.055500","0.5670","143.015","Shot For Me","Take Care (Deluxe)","2011"
"322","Drake","0.4250","0.636","0.5660"," -7.160","0.1060","0.365000","0.0917","151.894","Headlines","Take Care (Deluxe)","2011"
"323","Drake","0.2940","0.418","0.5460"," -9.057","0.2380","0.227000","0.2290","160.152","Crew Love","Take Care (Deluxe)","2011"
"324","Drake","0.2990","0.629","0.5150","-10.358","0.2650","0.026700","0.0888","121.845","Take Care","Take Care (Deluxe)","2011"
"325","Drake","0.3120","0.492","0.2600","-17.341","0.0921","0.646000","0.0705","111.519","Marvins Room","Take Care (Deluxe)","2011"
"326","Drake","0.8010","0.711","0.5430","-12.692","0.1120","0.412000","0.5050","102.010","Buried Alive Interlude","Take Care (Deluxe)","2011"
"327","Drake","0.3970","0.487","0.7120"," -7.323","0.2700","0.000052","0.1980","156.209","Under Ground Kings","Take Care (Deluxe)","2011"
"328","Drake","0.2170","0.386","0.4880"," -7.303","0.4220","0.001710","0.6400","193.397","We'll Be Fine","Take Care (Deluxe)","2011"
"329","Drake","0.3550","0.684","0.4860","-10.155","0.1320","0.002680","0.1570","131.913","Make Me Proud","Take Care (Deluxe)","2011"
"330","Drake","0.3030","0.417","0.8870"," -5.551","0.3670","0.078600","0.8340","167.579","Lord Knows","Take Care (Deluxe)","2011"
"331","Drake","0.1580","0.441","0.4030","-11.180","0.1470","0.255000","0.1300","139.920","Cameras / Good Ones Go Interlude - Medley","Take Care (Deluxe)","2011"
"332","Drake","0.1230","0.397","0.1720","-15.698","0.0445","0.841000","0.1080","101.275","Doing It Wrong","Take Care (Deluxe)","2011"
"333","Drake","0.5090","0.567","0.3090","-14.254","0.3850","0.166000","0.1200"," 65.041","The Real Her","Take Care (Deluxe)","2011"
"334","Drake","0.2710","0.495","0.3510","-14.669","0.3400","0.485000","0.0967","134.369","Look What You've Done","Take Care (Deluxe)","2011"
"335","Drake","0.3590","0.444","0.6270"," -8.744","0.2520","0.123000","0.0795"," 98.210","HYFR (Hell Ya Fucking Right)","Take Care (Deluxe)","2011"
"336","Drake","0.3100","0.446","0.2390","-15.327","0.0876","0.574000","0.1200","104.675","Practice","Take Care (Deluxe)","2011"
"337","Drake","0.7930","0.556","0.7020","-10.079","0.2050","0.517000","0.3430","155.948","The Ride","Take Care (Deluxe)","2011"
"338","Drake","0.3900","0.766","0.4420"," -8.558","0.3560","0.000107","0.1110","201.800","The Motto","Take Care (Deluxe)","2011"
"339","Drake","0.5300","0.550","0.7580"," -6.472","0.3470","0.433000","0.1620"," 89.368","Fireworks","Thank Me Later","2010"
"340","Drake","0.9490","0.758","0.6540"," -7.097","0.1160","0.008790","0.0797","151.008","Karaoke","Thank Me Later","2010"
"341","Drake","0.6370","0.547","0.7410"," -8.127","0.1630","0.822000","0.1170"," 82.589","The Resistance","Thank Me Later","2010"
"342","Drake","0.4500","0.350","0.8450"," -5.614","0.2000","0.010700","0.1230"," 99.643","Over","Thank Me Later","2010"
"343","Drake","0.7040","0.667","0.7340"," -6.064","0.1190","0.038600","0.1080","128.318","Show Me A Good Time","Thank Me Later","2010"
"344","Drake","0.2760","0.606","0.8110"," -4.667","0.2780","0.007820","0.3490","156.347","Up All Night","Thank Me Later","2010"
"345","Drake","0.2800","0.530","0.8840"," -5.581","0.4570","0.332000","0.3550"," 87.194","Fancy","Thank Me Later","2010"
"346","Drake","0.3990","0.590","0.4340"," -9.298","0.0690","0.411000","0.0979","119.905","Shut It Down","Thank Me Later","2010"
"347","Drake","0.0710","0.546","0.8700"," -5.107","0.1140","0.103000","0.1110","156.145","Unforgettable","Thank Me Later","2010"
"348","Drake","0.1980","0.472","0.9080"," -5.991","0.4500","0.093600","0.1500","172.924","Light Up","Thank Me Later","2010"
"349","Drake","0.3320","0.426","0.8620"," -5.979","0.5970","0.081300","0.3400","100.300","Miss Me","Thank Me Later","2010"
"350","Drake","0.2340","0.473","0.6030"," -6.875","0.0319","0.054900","0.1150"," 94.984","Cece's Interlude","Thank Me Later","2010"
"351","Drake","0.7580","0.627","0.6140"," -6.006","0.1700","0.021100","0.0286"," 96.038","Find Your Love","Thank Me Later","2010"
"352","Drake","0.7480","0.495","0.7720"," -4.851","0.4250","0.282000","0.1190"," 71.295","Thank Me Now","Thank Me Later","2010"
"353","Drake","0.0853","0.462","0.4220","-10.381","0.1750","0.939000","0.1080"," 87.364","Lust For Life","So Far Gone","2009"
"354","Drake","0.4060","0.683","0.6950"," -6.798","0.0574","0.393000","0.1240","135.337","Houstatlantavegas","So Far Gone","2009"
"355","Drake","0.2310","0.562","0.5440"," -5.065","0.3690","0.536000","0.1700","159.517","Successful (feat. Trey Songz & Lil Wayne)","So Far Gone","2009"
"356","Drake","0.9380","0.790","0.7310"," -4.607","0.0327","0.004270","0.1570","127.403","Let’s Call It Off (feat. Peter Bjorn and John)","So Far Gone","2009"
"357","Drake","0.5340","0.749","0.4760","-11.147","0.5070","0.579000","0.1000"," 71.937","November 18th","So Far Gone","2009"
"358","Drake","0.1210","0.591","0.8460"," -3.687","0.2760","0.186000","0.4630"," 94.795","Ignant Shit (feat. Lil Wayne)","So Far Gone","2009"
"359","Drake","0.3680","0.611","0.5080"," -5.573","0.0741","0.374000","0.1680","103.612","A Night Off (feat. Lloyd)","So Far Gone","2009"
"360","Drake","0.4550","0.462","0.7730"," -5.375","0.2880","0.632000","0.2120"," 86.157","Say What's Real","So Far Gone","2009"
"361","Drake","0.7710","0.758","0.8880"," -4.899","0.0374","0.099900","0.6610","120.392","Little Bit (feat. Lykke Li)","So Far Gone","2009"
"362","Drake","0.5580","0.395","0.9220"," -2.176","0.3750","0.190000","0.1340","162.361","Best I Ever Had","So Far Gone","2009"
"363","Drake","0.8210","0.774","0.9120"," -2.787","0.3470","0.165000","0.7450","150.083","Unstoppable (feat. Santigold & Lil Wayne)","So Far Gone","2009"
"364","Drake","0.4170","0.416","0.8240"," -3.075","0.3430","0.003910","0.1040"," 85.433","Uptown (feat. Bun B & Lil Wayne)","So Far Gone","2009"
"365","Drake","0.5060","0.616","0.5010"," -5.722","0.2400","0.178000","0.1050"," 94.554","Sooner Than Later","So Far Gone","2009"
"366","Drake","0.2370","0.490","0.5070"," -6.205","0.0849","0.209000","0.1190","147.037","Bria's Interlude (feat. Omarion)","So Far Gone","2009"
"367","Drake","0.2580","0.471","0.7840"," -8.250","0.8830","0.819000","0.1070","160.833","The Calm","So Far Gone","2009"
"368","Drake","0.1360","0.397","0.0906","-21.655","0.0540","0.988000","0.3440","185.167","Outro (feat. Chilly Gonzales)","So Far Gone","2009"
"369","Drake","0.3560","0.399","0.4910"," -8.992","0.0714","0.631000","0.1710"," 94.542","Brand New","So Far Gone","2009"
"370","Drake","0.1250","0.333","0.8590"," -2.286","0.1480","0.018500","0.2200"," 86.882","Congratulations","So Far Gone","2009"
"371","Olivia Rodrigo","0.4010","0.430","0.692"," -4.234","0.0429","0.25400","0.1480","156.261","all-american bitch","GUTS","2023"
"372","Olivia Rodrigo","0.7480","0.627","0.879"," -3.446","0.0955","0.00193","0.0647","129.979","bad idea right?","GUTS","2023"
"373","Olivia Rodrigo","0.3500","0.511","0.532"," -5.745","0.0578","0.17700","0.2910","138.005","vampire","GUTS","2023"
"374","Olivia Rodrigo","0.4130","0.455","0.379"," -7.628","0.0341","0.80300","0.1090"," 76.967","lacy","GUTS","2023"
"375","Olivia Rodrigo","0.4690","0.385","0.873"," -3.331","0.0690","0.05570","0.3530","120.393","ballad of a homeschooled girl","GUTS","2023"
"376","Olivia Rodrigo","0.2260","0.537","0.413"," -7.736","0.0319","0.34600","0.1200","133.210","making the bed","GUTS","2023"
"377","Olivia Rodrigo","0.1530","0.499","0.246"," -8.082","0.0345","0.85300","0.1000"," 81.051","logical","GUTS","2023"
"378","Olivia Rodrigo","0.7400","0.546","0.846"," -5.719","0.1810","0.01350","0.6070","162.043","get him back!","GUTS","2023"
"379","Olivia Rodrigo","0.6770","0.520","0.831"," -3.432","0.0968","0.00261","0.1560","160.035","love is embarrassing","GUTS","2023"
"380","Olivia Rodrigo","0.3170","0.548","0.307"," -9.214","0.0781","0.91600","0.0828","127.923","the grudge","GUTS","2023"
"381","Olivia Rodrigo","0.5940","0.554","0.854"," -4.338","0.0561","0.00394","0.0798","123.926","pretty isn’t pretty","GUTS","2023"
"382","Olivia Rodrigo","0.1040","0.422","0.229","-10.208","0.0362","0.81600","0.1090","135.820","teenage dream","GUTS","2023"
"383","Olivia Rodrigo","0.2800","0.672","0.526"," -6.446","0.0599","0.03110","0.2800","123.999","brutal","SOUR","2021"
"384","Olivia Rodrigo","0.0849","0.380","0.339"," -7.885","0.0338","0.69100","0.1200","100.607","traitor","SOUR","2021"
"385","Olivia Rodrigo","0.1370","0.561","0.431"," -8.810","0.0578","0.76800","0.1060","143.875","drivers license","SOUR","2021"
"386","Olivia Rodrigo","0.4190","0.473","0.203","-12.627","0.1020","0.94100","0.1260","168.884","1 step forward, 3 steps back","SOUR","2021"
"387","Olivia Rodrigo","0.1780","0.442","0.612"," -7.222","0.1120","0.58400","0.3700","180.917","deja vu","SOUR","2021"
"388","Olivia Rodrigo","0.6880","0.563","0.664"," -5.044","0.1540","0.33500","0.0849","166.928","good 4 u","SOUR","2021"
"389","Olivia Rodrigo","0.2690","0.638","0.259","-10.706","0.0898","0.75300","0.2190"," 88.485","enough for you","SOUR","2021"
"390","Olivia Rodrigo","0.3380","0.395","0.443"," -9.720","0.1330","0.76500","0.0839","168.924","happier","SOUR","2021"
"391","Olivia Rodrigo","0.6990","0.695","0.575"," -6.334","0.1160","0.19800","0.0614","163.929","jealousy, jealousy","SOUR","2021"
"392","Olivia Rodrigo","0.2180","0.369","0.272","-10.497","0.0364","0.86600","0.1470","172.929","favorite crime","SOUR","2021"
"393","Olivia Rodrigo","0.1720","0.443","0.298","-12.181","0.0644","0.38800","0.1030"," 77.253","hope ur ok","SOUR","2021"
